date,temp,temp_max,temp_min,humidity,rainfall,wind_speed
2013-04-27,16.92,23.08,11.67,50.23,3.21,2.29
2013-04-28,17.71,24.55,11.67,45.69,0.02,2.19
2013-04-29,17.7,24.57,12.08,48.18,0.0,2.34
2013-04-30,18.55,26.16,12.26,43.05,0.0,2.46
2013-05-01,18.71,26.35,12.2,41.79,0.1,2.68
2013-05-02,18.04,24.89,11.87,36.15,3.62,2.3
2013-05-03,17.26,24.85,10.5,24.94,0.0,1.95
2013-05-04,16.4,23.99,9.45,30.14,0.0,2.0
2013-05-05,15.52,21.85,9.32,47.08,0.84,1.91
2013-05-06,16.41,22.61,10.72,50.13,0.53,2.07
2013-05-07,16.67,22.59,11.07,51.56,1.16,2.25
2013-05-08,17.18,23.81,10.76,46.52,1.04,2.45
2013-05-09,18.22,25.0,12.26,40.43,0.35,2.11
2013-05-10,18.09,24.93,12.13,43.91,2.92,2.2
2013-05-11,18.95,25.77,13.16,38.9,0.2,2.33
2013-05-12,17.79,25.06,11.75,39.01,2.36,2.21
2013-05-13,16.16,23.18,9.47,44.21,0.08,2.11
2013-05-14,16.69,23.24,10.65,45.9,0.02,1.97
2013-05-15,17.24,23.75,11.7,51.51,0.06,1.87
2013-05-16,17.35,23.54,12.22,52.02,4.36,2.1
2013-05-17,16.8,23.04,11.67,47.28,2.88,2.06
2013-05-18,17.27,23.49,11.99,44.51,0.65,2.02
2013-05-19,18.08,24.84,12.23,45.34,8.69,2.01
2013-05-20,17.92,24.16,12.69,50.98,11.94,1.66
2013-05-21,18.61,24.69,13.22,53.29,1.02,1.87
2013-05-22,18.96,24.55,14.34,63.3,1.94,1.86
2013-05-23,18.43,24.8,13.45,66.01,3.53,1.88
2013-05-24,19.3,26.53,12.83,50.8,0.02,1.97
2013-05-25,20.42,27.53,14.0,42.54,0.24,1.87
2013-05-26,20.51,26.76,15.1,45.82,1.81,1.95
2013-05-27,20.12,26.11,14.85,52.48,0.34,1.9
2013-05-28,19.63,25.75,14.58,53.25,1.14,2.0
2013-05-29,19.19,26.41,12.81,47.68,0.95,1.92
2013-05-30,17.99,22.08,14.93,62.57,19.28,1.15
2013-05-31,16.81,20.04,14.07,83.75,23.33,1.26
2013-06-01,16.56,20.04,13.96,78.29,1.76,1.94
2013-06-02,17.95,23.41,13.19,62.68,0.33,1.62
2013-06-03,18.87,24.73,13.57,52.87,0.94,1.64
2013-06-04,18.83,23.81,14.17,63.08,2.15,1.88
2013-06-05,18.67,24.12,14.13,70.5,6.5,1.69
2013-06-06,18.02,23.59,14.31,78.93,12.48,1.64
2013-06-07,18.1,22.96,14.29,83.99,18.21,1.75
2013-06-08,18.28,22.53,14.49,83.49,4.84,1.92
2013-06-09,19.39,24.62,15.05,79.12,0.38,1.95
2013-06-10,20.21,26.33,14.66,71.88,1.38,1.78
2013-06-11,20.08,25.21,15.48,73.5,0.91,2.06
2013-06-12,20.0,25.94,14.66,73.93,4.57,2.13
2013-06-13,19.87,25.08,15.46,75.97,0.41,1.72
2013-06-14,19.4,24.22,15.8,77.17,0.98,2.28
2013-06-15,17.53,20.24,14.85,82.12,2.51,1.52
2013-06-16,17.82,21.32,14.74,80.68,10.33,1.62
2013-06-17,19.07,24.3,14.6,72.14,7.43,1.52
2013-06-18,19.61,25.05,14.89,68.85,2.33,1.64
2013-06-19,19.17,24.06,15.46,72.93,1.16,1.95
2013-06-20,18.99,24.09,14.89,78.93,3.54,2.13
2013-06-21,18.5,23.21,15.17,86.6,19.1,1.67
2013-06-22,19.45,23.4,16.3,84.18,14.02,1.55
2013-06-23,19.4,23.74,15.89,83.52,21.04,1.66
2013-06-24,19.35,23.73,16.22,83.16,2.85,1.72
2013-06-25,19.03,23.03,16.13,83.88,11.43,1.54
2013-06-26,19.02,22.93,16.18,85.39,24.39,1.52
2013-06-27,18.79,22.36,15.38,85.76,6.27,1.65
2013-06-28,19.05,23.55,15.63,87.0,2.95,1.94
2013-06-29,18.29,22.38,15.56,88.74,3.19,1.56
2013-06-30,18.96,23.4,15.19,84.41,1.29,1.82
2013-07-01,19.3,23.54,15.98,86.82,1.77,1.84
2013-07-02,19.08,23.72,16.15,87.36,1.0,1.63
2013-07-03,19.02,23.15,16.39,87.76,3.85,1.77
2013-07-04,19.38,23.9,16.26,86.92,9.7,1.74
2013-07-05,18.81,22.61,16.43,88.5,7.09,1.86
2013-07-06,18.6,22.75,15.55,87.43,9.28,1.79
2013-07-07,18.43,22.24,15.67,88.07,12.29,1.77
2013-07-08,18.47,22.57,15.19,87.36,17.67,1.94
2013-07-09,18.19,21.79,14.74,87.0,12.03,1.89
2013-07-10,18.39,22.05,15.0,88.99,4.12,2.03
2013-07-11,18.62,22.15,15.27,87.22,0.84,1.73
2013-07-12,19.07,23.6,15.42,86.5,0.48,1.84
2013-07-13,18.57,22.62,15.45,86.98,1.02,1.63
2013-07-14,19.01,23.28,15.92,85.74,0.24,1.45
2013-07-15,19.21,23.38,16.28,85.76,0.28,1.73
2013-07-16,18.95,23.38,15.47,84.66,1.54,1.87
2013-07-17,19.22,23.59,15.46,85.14,8.34,1.98
2013-07-18,18.97,22.61,16.43,90.3,18.95,2.1
2013-07-19,18.65,21.6,16.79,90.39,4.81,1.8
2013-07-20,19.1,23.39,15.97,85.67,1.14,1.28
2013-07-21,18.73,22.13,15.92,89.95,0.66,1.86
2013-07-22,18.94,23.68,16.11,83.25,2.4,1.44
2013-07-23,19.27,23.53,15.08,81.26,4.18,1.8
2013-07-24,19.14,23.33,15.96,81.66,0.63,1.81
2013-07-25,18.92,22.72,15.59,85.96,2.05,1.74
2013-07-26,18.88,22.82,16.18,85.72,8.0,1.72
2013-07-27,18.63,22.48,15.01,84.07,4.9,2.02
2013-07-28,19.1,24.1,14.6,86.29,4.24,1.94
2013-07-29,19.68,23.85,15.72,82.34,4.89,1.75
2013-07-30,19.97,24.03,16.69,81.65,11.53,1.8
2013-07-31,18.99,23.21,15.97,86.01,10.24,1.79
2013-08-01,18.28,22.73,14.99,85.86,6.44,1.94
2013-08-02,18.06,22.33,14.93,83.7,4.75,1.77
2013-08-03,18.48,22.35,15.13,80.46,6.92,1.62
2013-08-04,18.95,22.43,15.59,83.03,8.47,1.56
2013-08-05,18.48,21.93,15.68,88.23,25.98,1.74
2013-08-06,17.91,21.38,15.44,90.15,16.44,1.54
2013-08-07,17.55,20.5,15.08,90.83,5.37,1.48
2013-08-08,18.12,21.95,15.37,89.99,5.16,1.75
2013-08-09,17.46,20.91,14.79,90.39,5.63,1.68
2013-08-10,17.55,21.29,14.65,89.92,4.54,1.57
2013-08-11,17.12,20.5,14.5,92.15,23.41,1.68
2013-08-12,18.04,22.26,14.66,88.59,24.97,1.56
2013-08-13,17.91,21.43,15.05,89.75,17.21,1.61
2013-08-14,17.95,21.92,14.89,86.47,7.06,1.43
2013-08-15,18.13,22.48,14.76,85.75,7.35,1.56
2013-08-16,17.62,21.04,15.15,90.82,17.31,1.79
2013-08-17,17.92,21.93,14.97,91.04,4.44,1.7
2013-08-18,18.52,22.75,14.73,86.16,5.61,1.73
2013-08-19,18.81,22.74,15.47,85.82,5.19,1.66
2013-08-20,17.59,20.0,14.92,90.67,1.26,1.13
2013-08-21,17.34,19.74,15.24,89.2,6.39,1.4
2013-08-22,17.96,22.33,14.05,86.31,2.17,1.5
2013-08-23,18.39,22.32,15.21,87.25,4.5,1.51
2013-08-24,18.93,23.06,15.16,85.78,6.74,1.4
2013-08-25,18.73,22.73,15.57,86.95,9.83,1.56
2013-08-26,18.0,22.19,15.38,83.41,13.26,1.21
2013-08-27,17.97,21.26,15.59,84.46,4.54,1.43
2013-08-28,17.86,20.77,15.12,87.62,2.73,1.43
2013-08-29,17.7,21.15,15.24,88.87,1.44,1.42
2013-08-30,17.6,21.28,14.76,87.69,3.06,1.56
2013-08-31,18.02,22.05,14.55,87.43,6.32,1.66
2013-09-01,18.02,21.7,14.61,87.45,23.39,1.9
2013-09-02,18.04,21.96,15.96,89.47,33.51,1.7
2013-09-03,17.47,19.96,15.18,92.28,16.28,1.82
2013-09-04,17.33,20.97,13.92,91.08,12.41,1.83
2013-09-05,17.65,21.89,13.81,90.56,2.96,1.75
2013-09-06,16.74,21.55,12.89,80.66,3.18,1.33
2013-09-07,16.25,21.08,12.24,80.22,1.81,1.3
2013-09-08,16.5,21.07,12.52,83.73,1.53,1.3
2013-09-09,16.51,20.65,12.89,81.41,2.99,1.44
2013-09-10,16.47,20.28,14.19,91.5,1.09,1.38
2013-09-11,16.7,20.21,13.84,90.49,0.43,1.38
2013-09-12,17.12,20.66,14.33,89.12,0.54,1.38
2013-09-13,17.58,22.66,13.0,80.98,2.86,1.3
2013-09-14,17.24,22.03,13.58,76.55,20.61,1.36
2013-09-15,16.65,21.49,12.41,72.58,2.71,1.38
2013-09-16,16.89,21.31,13.14,71.54,3.34,1.35
2013-09-17,17.46,21.99,13.81,67.15,0.84,1.3
2013-09-18,17.78,22.2,14.46,69.66,0.15,1.34
2013-09-19,17.93,22.02,14.96,81.25,0.42,1.25
2013-09-20,17.71,21.41,14.27,85.81,0.16,1.24
2013-09-21,17.53,20.99,14.29,86.03,1.31,1.0
2013-09-22,17.52,21.61,14.42,85.76,9.4,1.24
2013-09-23,17.67,21.46,14.77,90.22,0.11,1.29
2013-09-24,17.66,22.41,13.33,80.17,0.0,1.26
2013-09-25,17.28,21.49,14.74,78.51,0.23,1.18
2013-09-26,16.23,18.9,14.02,91.72,0.71,1.44
2013-09-27,17.13,21.19,13.74,89.05,2.89,1.24
2013-09-28,16.93,20.65,14.57,88.38,5.66,1.2
2013-09-29,16.24,20.0,13.67,82.94,0.98,1.07
2013-09-30,15.71,19.36,12.94,83.91,7.98,1.3
2013-10-01,15.63,19.77,12.2,89.65,20.67,1.32
2013-10-02,15.56,18.95,13.35,88.79,2.48,1.32
2013-10-03,16.03,19.71,13.52,87.55,5.8,1.45
2013-10-04,14.89,17.06,13.52,93.98,3.47,0.99
2013-10-05,15.28,17.73,13.3,93.22,10.17,1.21
2013-10-06,15.73,19.04,13.52,91.03,5.34,1.15
2013-10-07,15.6,20.22,11.86,84.63,0.43,1.13
2013-10-08,15.4,20.96,10.41,81.92,0.29,1.19
2013-10-09,15.34,20.2,11.15,83.54,3.34,1.26
2013-10-10,15.79,20.48,12.47,83.76,0.19,1.33
2013-10-11,15.9,19.75,12.98,79.06,0.05,1.0
2013-10-12,16.06,20.38,13.19,73.66,1.64,1.18
2013-10-13,14.48,16.93,12.47,87.23,15.82,1.11
2013-10-14,13.33,16.6,11.02,88.99,43.66,1.8
2013-10-15,14.41,18.36,11.81,86.28,12.17,1.63
2013-10-16,14.86,19.1,11.92,84.61,2.21,1.2
2013-10-17,14.88,19.03,12.0,89.99,8.68,1.08
2013-10-18,14.5,17.57,12.53,96.45,14.29,1.37
2013-10-19,13.63,17.71,11.2,81.73,1.56,1.13
2013-10-20,12.7,17.28,9.28,74.32,0.2,1.25
2013-10-21,12.37,17.2,9.42,76.25,0.25,1.27
2013-10-22,12.12,16.95,8.15,77.51,0.0,1.19
2013-10-23,12.89,17.74,8.99,84.3,0.0,1.07
2013-10-24,13.13,18.05,9.52,83.46,0.02,1.27
2013-10-25,12.69,17.32,9.42,79.34,0.0,1.17
2013-10-26,12.15,16.74,8.71,84.12,0.04,1.08
2013-10-27,12.08,16.1,9.36,89.62,0.37,1.32
2013-10-28,11.11,15.48,8.05,89.48,0.92,1.31
2013-10-29,11.14,15.82,7.64,78.06,0.16,1.31
2013-10-30,11.11,15.7,7.94,81.68,0.0,1.09
2013-10-31,10.51,14.91,7.67,83.06,0.01,1.14
2013-11-01,10.26,15.13,7.05,79.87,0.02,1.33
2013-11-02,10.09,15.07,7.17,77.65,0.03,1.35
2013-11-03,10.07,14.77,7.05,78.34,0.09,1.24
2013-11-04,10.1,14.89,6.46,69.38,0.0,1.1
2013-11-05,11.35,16.25,8.2,69.38,0.0,1.09
2013-11-06,11.8,16.96,8.43,62.52,0.0,1.11
2013-11-07,11.31,16.28,8.39,55.25,0.0,1.12
2013-11-08,10.77,15.72,7.76,54.54,0.0,1.14
2013-11-09,10.04,15.62,6.66,51.43,0.0,1.16
2013-11-10,9.73,15.35,5.97,46.56,0.0,1.24
2013-11-11,9.2,15.09,3.04,46.58,0.0,1.14
2013-11-12,10.26,15.79,6.74,44.81,0.0,1.0
2013-11-13,10.1,15.61,6.39,47.33,0.0,1.12
2013-11-14,9.74,14.96,6.23,49.03,0.0,1.09
2013-11-15,10.03,15.47,6.37,46.29,0.0,1.17
2013-11-16,10.24,15.77,6.07,46.43,0.0,1.18
2013-11-17,10.51,16.64,5.84,46.33,0.0,1.29
2013-11-18,10.49,15.9,6.96,54.48,0.0,1.24
2013-11-19,10.3,15.41,6.86,67.66,0.0,1.16
2013-11-20,9.99,14.61,7.29,71.54,0.0,1.18
2013-11-21,9.74,14.78,6.45,76.06,0.0,1.11
2013-11-22,9.55,14.71,6.38,72.63,0.0,1.22
2013-11-23,10.31,15.45,7.01,72.04,0.0,1.29
2013-11-24,10.87,15.57,7.9,69.71,0.0,1.16
2013-11-25,11.07,16.04,8.29,71.85,0.0,1.13
2013-11-26,10.95,16.25,7.72,69.14,0.0,1.1
2013-11-27,11.17,16.23,8.32,74.13,0.0,1.06
2013-11-28,11.45,15.94,8.65,73.4,0.0,1.07
2013-11-29,11.13,15.96,8.13,70.08,0.0,1.36
2013-11-30,10.44,15.67,7.51,61.92,0.0,1.26
2013-12-01,9.42,14.27,5.95,61.03,0.0,1.19
2013-12-02,9.78,14.77,6.62,70.68,0.0,1.14
2013-12-03,9.59,14.74,6.76,55.44,0.0,1.14
2013-12-04,9.29,14.78,5.58,41.94,0.0,1.12
2013-12-05,8.9,14.23,5.65,49.74,0.0,1.15
2013-12-06,8.8,14.24,5.05,61.99,0.0,1.16
2013-12-07,9.2,14.04,5.47,61.44,0.0,1.08
2013-12-08,9.24,14.42,5.92,66.59,0.0,1.09
2013-12-09,8.54,13.99,5.64,70.41,0.0,1.26
2013-12-10,7.97,13.14,4.87,66.93,0.0,1.33
2013-12-11,7.49,13.17,4.41,76.18,0.0,1.41
2013-12-12,6.57,11.78,3.58,76.23,0.0,1.31
2013-12-13,6.17,10.88,3.54,74.72,0.0,1.08
2013-12-14,5.44,11.3,1.65,64.07,0.0,0.97
2013-12-15,6.62,12.87,2.43,46.24,0.0,1.09
2013-12-16,7.07,13.38,3.68,49.91,0.0,1.13
2013-12-17,5.96,10.93,3.21,77.02,0.0,1.14
2013-12-18,5.2,8.96,2.74,91.44,0.0,0.96
2013-12-19,4.29,8.92,1.05,85.63,0.0,1.15
2013-12-20,3.98,9.04,-0.7,83.85,0.02,1.42
2013-12-21,5.0,10.08,1.01,84.13,0.07,1.07
2013-12-22,4.32,11.09,0.09,58.55,0.0,1.47
2013-12-23,5.83,12.66,1.61,57.12,0.0,1.52
2013-12-24,7.47,14.13,2.91,52.21,0.0,1.49
2013-12-25,7.56,14.77,3.91,53.53,0.0,1.64
2013-12-26,7.14,14.31,3.42,49.1,0.0,1.65
2013-12-27,6.95,13.7,2.66,45.68,0.0,1.58
2013-12-28,5.57,12.21,1.43,60.51,0.0,1.72
2013-12-29,5.28,11.27,0.99,62.26,0.0,1.51
2013-12-30,6.03,11.37,2.53,46.73,0.0,1.22
2013-12-31,6.66,12.69,3.22,42.77,0.0,1.21
2014-01-01,6.79,13.0,3.02,60.58,0.0,1.58
2014-01-02,6.97,13.38,2.85,57.82,0.0,1.6
2014-01-03,7.69,14.15,4.24,51.32,0.0,1.29
2014-01-04,6.71,12.71,3.45,46.68,0.0,1.27
2014-01-05,5.1,10.51,0.28,51.91,0.0,1.42
2014-01-06,3.42,10.2,-0.75,61.25,0.0,1.57
2014-01-07,3.87,10.39,-0.77,63.06,0.0,1.5
2014-01-08,5.32,11.51,1.08,52.37,0.0,1.55
2014-01-09,6.28,13.06,1.44,51.87,0.04,1.52
2014-01-10,5.1,12.12,0.54,58.2,0.0,1.61
2014-01-11,3.17,11.12,-1.37,53.87,0.04,1.29
2014-01-12,4.45,11.84,-2.27,66.39,0.0,1.39
2014-01-13,7.28,12.87,4.14,58.76,0.0,1.22
2014-01-14,7.1,13.26,3.43,59.1,0.0,1.48
2014-01-15,6.38,12.52,2.53,48.84,0.0,1.49
2014-01-16,6.22,12.15,1.73,55.5,0.0,1.42
2014-01-17,6.68,12.53,2.64,43.2,0.0,1.13
2014-01-18,6.34,12.29,2.99,61.26,2.61,1.51
2014-01-19,5.16,11.59,-0.64,66.98,0.42,1.49
2014-01-20,6.46,14.14,-0.5,55.74,0.0,1.49
2014-01-21,8.68,14.66,4.88,43.06,0.0,1.17
2014-01-22,8.64,13.26,5.94,55.34,0.0,0.86
2014-01-23,8.35,14.1,4.25,61.5,0.0,1.36
2014-01-24,8.42,13.46,5.9,49.22,0.0,1.16
2014-01-25,8.05,14.24,4.45,43.6,0.0,1.56
2014-01-26,8.45,15.38,4.46,44.06,0.0,1.52
2014-01-27,7.45,14.92,2.54,41.7,0.0,1.53
2014-01-28,6.42,15.13,-0.97,47.25,0.0,1.45
2014-01-29,8.01,14.47,4.79,44.5,0.0,1.19
2014-01-30,7.11,13.52,3.12,42.56,0.0,1.37
2014-01-31,6.8,13.83,2.3,38.29,0.0,1.45
2014-02-01,7.47,14.39,2.59,39.56,0.0,1.48
2014-02-02,8.53,15.93,2.41,39.09,0.0,1.58
2014-02-03,9.59,17.18,5.53,43.08,0.0,1.74
2014-02-04,8.95,15.53,5.18,44.85,0.0,1.79
2014-02-05,7.87,14.04,3.96,57.47,0.0,1.69
2014-02-06,7.64,14.75,2.88,58.01,0.0,1.87
2014-02-07,8.16,14.06,4.01,60.75,0.0,1.76
2014-02-08,6.72,13.61,1.48,60.39,0.0,2.18
2014-02-09,6.21,13.48,1.01,55.96,0.0,2.09
2014-02-10,6.11,13.75,0.63,38.85,0.0,1.72
2014-02-11,4.41,9.67,-0.33,48.96,0.0,1.44
2014-02-12,4.91,12.33,-0.5,46.58,0.0,1.88
2014-02-13,6.05,13.51,1.47,41.31,0.0,1.58
2014-02-14,5.37,10.47,0.4,71.9,3.81,1.15
2014-02-15,5.79,12.16,1.97,79.23,1.18,1.54
2014-02-16,3.9,10.3,-0.39,67.89,7.67,1.74
2014-02-17,3.31,10.15,-1.67,59.16,0.53,2.12
2014-02-18,5.3,13.77,-2.57,42.78,0.02,1.75
2014-02-19,7.95,14.14,3.8,44.24,0.0,1.45
2014-02-20,8.54,15.38,4.17,45.94,0.0,1.63
2014-02-21,8.72,15.47,4.02,40.28,0.0,1.7
2014-02-22,8.64,14.48,5.15,60.56,0.14,1.17
2014-02-23,8.63,15.1,4.62,62.07,0.01,1.65
2014-02-24,8.45,15.44,2.38,54.59,0.0,1.77
2014-02-25,9.56,15.5,6.23,55.14,0.0,1.56
2014-02-26,8.59,13.14,5.61,47.93,0.06,1.42
2014-02-27,7.74,11.01,4.69,58.56,0.13,0.84
2014-02-28,7.76,13.18,4.14,63.8,0.11,0.94
2014-03-01,7.32,11.5,4.23,71.7,0.53,1.03
2014-03-02,8.09,14.54,3.89,52.18,0.56,1.5
2014-03-03,8.14,14.53,3.38,53.19,0.01,1.81
2014-03-04,8.87,15.76,3.56,47.46,0.0,1.49
2014-03-05,8.49,14.49,4.44,49.75,0.0,1.69
2014-03-06,7.9,14.28,3.01,50.25,0.0,1.86
2014-03-07,7.9,14.68,2.81,46.74,0.02,1.83
2014-03-08,8.65,15.27,4.3,40.23,0.0,1.89
2014-03-09,9.38,15.86,4.8,48.01,0.0,1.8
2014-03-10,9.01,15.33,3.39,45.19,0.0,1.59
2014-03-11,9.5,16.15,4.36,44.19,0.0,1.77
2014-03-12,10.46,17.19,5.64,44.31,0.0,1.96
2014-03-13,11.36,18.74,5.32,47.07,0.0,1.87
2014-03-14,11.81,17.86,7.04,48.29,0.0,1.68
2014-03-15,12.67,19.59,7.6,42.41,0.0,1.67
2014-03-16,13.13,19.59,8.85,45.7,0.0,1.8
2014-03-17,13.16,19.35,8.59,53.91,0.0,1.8
2014-03-18,13.04,19.38,7.97,58.62,0.02,1.94
2014-03-19,11.84,17.84,7.54,54.46,0.0,2.02
2014-03-20,10.35,16.84,4.97,45.16,0.07,1.92
2014-03-21,10.67,16.63,6.54,49.18,1.2,1.83
2014-03-22,10.13,15.72,5.1,57.57,7.3,1.68
2014-03-23,10.11,15.28,5.1,57.54,0.51,1.61
2014-03-24,11.25,16.97,7.09,55.74,0.12,1.86
2014-03-25,11.9,18.42,6.57,54.07,0.13,2.1
2014-03-26,13.07,20.32,6.96,47.3,1.05,2.12
2014-03-27,14.03,21.25,8.55,48.83,0.01,2.39
2014-03-28,14.88,22.6,9.42,49.17,0.0,2.07
2014-03-29,15.9,23.22,9.73,43.7,0.0,2.73
2014-03-30,15.76,23.04,9.54,36.96,0.0,2.22
2014-03-31,14.11,21.32,8.55,30.11,0.0,1.94
2014-04-01,13.27,20.78,6.72,32.68,0.0,2.03
2014-04-02,12.61,20.07,5.76,32.38,0.0,1.92
2014-04-03,13.17,20.49,6.72,38.97,0.46,1.98
2014-04-04,14.11,20.56,9.11,46.11,0.0,2.07
2014-04-05,13.8,18.8,9.32,52.07,0.0,1.98
2014-04-06,14.33,19.84,9.68,56.87,0.01,1.72
2014-04-07,15.18,21.41,9.81,56.17,0.14,1.96
2014-04-08,15.82,23.54,8.59,44.45,0.82,2.39
2014-04-09,15.47,23.45,8.12,35.64,0.05,1.84
2014-04-10,14.84,21.96,8.87,27.84,0.0,1.95
2014-04-11,14.01,21.03,7.92,28.19,0.0,1.86
2014-04-12,13.84,20.63,7.97,30.39,0.0,1.83
2014-04-13,13.22,20.14,6.66,41.1,0.15,1.84
2014-04-14,13.73,20.17,8.82,48.41,0.17,1.74
2014-04-15,14.86,21.97,8.21,44.35,0.0,2.24
2014-04-16,15.51,22.47,8.99,44.66,0.0,1.98
2014-04-17,15.89,23.17,9.44,43.99,0.4,2.21
2014-04-18,16.12,23.72,9.04,40.2,0.02,2.14
2014-04-19,16.33,23.57,10.61,45.71,0.0,1.99
2014-04-20,15.86,23.63,8.02,42.02,0.0,2.08
2014-04-21,16.48,24.45,9.26,31.58,0.0,2.02
2014-04-22,16.8,24.59,9.23,29.84,0.0,2.19
2014-04-23,17.06,24.97,10.25,29.63,0.0,2.36
2014-04-24,17.02,24.13,10.36,41.35,0.0,2.13
2014-04-25,18.05,24.82,11.39,39.11,0.04,2.1
2014-04-26,17.84,24.56,10.83,36.8,0.0,1.86
2014-04-27,17.27,24.45,10.27,42.9,2.03,1.86
2014-04-28,17.41,24.8,10.14,35.96,0.35,2.35
2014-04-29,18.04,24.79,11.57,30.76,0.05,1.94
2014-04-30,18.29,24.99,12.16,36.36,0.11,1.94
2014-05-01,17.92,24.3,12.64,48.26,7.24,1.92
2014-05-02,16.7,21.87,12.21,58.78,9.81,1.71
2014-05-03,14.9,19.02,10.96,65.51,4.87,1.65
2014-05-04,14.55,19.16,10.34,73.58,8.72,1.3
2014-05-05,15.21,21.94,9.73,61.73,4.62,1.96
2014-05-06,15.41,20.2,10.35,66.71,2.55,2.03
2014-05-07,16.64,21.53,12.31,60.87,0.93,2.08
2014-05-08,17.13,21.25,13.1,59.27,0.08,1.85
2014-05-09,18.62,26.02,11.55,46.23,0.24,2.45
2014-05-10,19.41,26.62,12.67,31.92,0.01,2.38
2014-05-11,18.76,26.06,11.06,38.47,0.02,2.35
2014-05-12,18.82,25.55,13.51,41.46,0.22,2.06
2014-05-13,18.34,25.93,10.77,42.73,0.25,2.2
2014-05-14,18.14,25.39,11.67,40.72,0.0,2.46
2014-05-15,18.28,24.7,12.47,45.73,0.0,2.3
2014-05-16,18.48,25.31,11.78,38.44,0.0,2.03
2014-05-17,18.89,25.4,12.06,40.67,0.0,2.3
2014-05-18,19.98,26.0,14.08,43.63,0.0,2.11
2014-05-19,20.82,26.69,14.89,42.46,0.02,1.81
2014-05-20,19.93,26.3,13.74,42.57,0.17,1.96
2014-05-21,19.66,27.2,12.14,34.5,0.33,2.1
2014-05-22,19.35,26.31,11.32,32.95,0.07,2.0
2014-05-23,19.58,26.41,12.82,39.83,0.15,2.07
2014-05-24,18.83,24.53,13.15,53.61,1.72,1.88
2014-05-25,18.53,23.31,14.17,68.35,7.11,1.76
2014-05-26,17.34,22.0,14.52,74.88,25.68,1.22
2014-05-27,16.26,19.82,13.34,78.7,25.55,1.0
2014-05-28,17.16,22.45,12.98,77.43,10.24,1.43
2014-05-29,16.84,22.42,11.23,71.59,2.82,1.72
2014-05-30,18.33,23.79,13.28,66.98,2.06,1.91
2014-05-31,18.47,24.0,13.86,74.94,3.75,1.9
2014-06-01,18.88,24.59,14.23,72.43,2.69,1.76
2014-06-02,18.95,23.95,14.02,72.6,0.78,1.91
2014-06-03,19.9,25.49,15.11,61.83,0.33,1.97
2014-06-04,20.3,26.18,14.79,51.11,0.01,1.95
2014-06-05,20.78,26.65,14.7,49.85,0.64,1.85
2014-06-06,20.91,25.75,17.24,59.02,5.31,1.75
2014-06-07,20.1,24.42,16.48,75.41,7.05,1.64
2014-06-08,20.39,25.34,16.04,69.63,3.57,1.72
2014-06-09,19.85,25.02,15.74,61.74,10.0,1.85
2014-06-10,19.55,24.8,14.39,65.25,9.6,1.87
2014-06-11,19.74,24.94,14.77,63.5,2.29,1.89
2014-06-12,19.36,24.95,14.08,53.66,0.61,1.91
2014-06-13,19.71,24.81,14.21,51.05,1.19,2.01
2014-06-14,19.45,23.78,15.54,59.97,5.05,1.83
2014-06-15,19.19,23.91,15.03,70.13,8.5,1.78
2014-06-16,19.82,25.57,14.72,73.55,7.9,1.85
2014-06-17,19.69,24.11,16.41,79.25,6.1,1.88
2014-06-18,19.76,24.26,16.33,79.14,8.01,1.84
2014-06-19,19.7,24.1,15.45,79.47,2.33,2.18
2014-06-20,20.09,24.51,16.68,83.85,9.7,2.21
2014-06-21,19.33,23.58,16.53,87.88,22.55,1.8
2014-06-22,19.61,23.83,16.11,83.08,4.41,2.25
2014-06-23,19.96,24.77,16.08,74.3,1.9,2.02
2014-06-24,19.55,23.99,15.77,74.69,1.4,1.63
2014-06-25,19.48,23.78,15.12,75.72,1.69,1.68
2014-06-26,19.87,23.92,16.38,73.69,0.45,1.57
2014-06-27,19.99,24.79,16.54,78.32,5.63,1.97
2014-06-28,19.33,23.36,15.55,87.25,24.24,1.99
2014-06-29,19.71,23.96,16.24,84.23,11.76,1.94
2014-06-30,19.25,22.97,16.12,84.64,6.6,2.08
2014-07-01,17.77,19.5,16.05,91.78,24.87,1.3
2014-07-02,18.99,22.25,15.92,82.86,3.29,1.51
2014-07-03,19.16,23.39,15.82,83.65,2.97,1.81
2014-07-04,18.6,21.32,16.56,92.55,10.99,1.58
2014-07-05,18.25,21.04,16.43,90.5,2.81,1.57
2014-07-06,18.58,22.07,16.37,88.2,4.64,1.61
2014-07-07,19.26,22.79,16.26,85.97,2.44,1.52
2014-07-08,19.18,22.4,16.72,87.38,2.78,1.24
2014-07-09,19.3,22.88,16.34,88.29,5.91,1.14
2014-07-10,19.22,22.83,16.34,86.22,5.7,1.58
2014-07-11,18.88,21.28,17.24,90.99,7.75,1.29
2014-07-12,19.73,23.33,16.55,84.02,0.26,1.67
2014-07-13,19.87,23.03,17.1,87.49,0.49,1.86
2014-07-14,19.84,23.93,16.54,87.47,3.62,2.37
2014-07-15,18.63,20.71,16.79,91.96,12.83,1.81
2014-07-16,19.2,23.07,15.95,86.79,2.82,1.76
2014-07-17,19.22,23.51,16.3,88.64,3.43,1.66
2014-07-18,19.15,23.6,15.44,84.98,1.1,2.16
2014-07-19,19.08,23.07,15.74,86.18,4.51,1.86
2014-07-20,19.63,24.13,15.85,86.28,6.18,2.0
